id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,priceClass
3919,663,425,19,29,2,75,2,85,Medium
3920,782,493,6,26,1,85,2,85,Medium
3921,1071,1020,12,12,1,36,2,17,Medium
3922,561,289,5,7,5,83,1,153,Medium
3923,1071,1020,13,13,1,35,2,1020,Medium
3924,1088,1088,5,21,1,2050,2,0,Medium
3925,1088,1020,1,20,6,37,1,204,Medium
3926,629,306,3,12,1,51,1,136,Medium
3927,646,391,11,22,1,85,2,102,Medium
3928,935,527,24,29,1,36,1,136,Medium
3929,1564,816,4,7,1,40,2,255,Medium
3930,884,510,2,3,1,59,2,136,Medium
3931,646,340,8,9,1,67,1,136,Medium
3932,748,476,3,4,5,82,2,85,Medium
3933,646,323,5,6,1,57,1,136,Medium
3934,663,408,15,15,5,81,2,102,Medium
3935,663,646,18,28,1,96,1,170,Medium
3936,714,476,11,17,1,80,2,102,Medium
3937,629,391,15,30,2,84,2,102,Medium
3938,714,340,11,29,1,56,1,136,Medium
3939,1088,1088,4,15,6,36,2,0,Medium
3940,731,442,4,4,2,88,2,85,Medium
3941,1071,1071,10,12,1,2049,2,17,Medium
3942,782,306,7,7,1,35,1,17,Medium
3943,1003,1003,12,27,1,2050,2,0,Medium
3944,544,306,7,12,1,83,1,102,Medium
3945,646,323,18,27,1,45,1,119,Medium
3946,867,510,23,24,1,62,2,136,Medium
3947,578,323,15,15,2,90,1,102,Medium
3948,544,357,17,24,5,84,1,85,Medium
3949,595,323,23,27,2,91,1,136,Medium
3950,748,561,11,20,1,89,3,68,Medium
3951,765,476,3,11,1,82,2,102,Medium
3952,918,476,26,29,1,44,2,153,Medium
3953,782,782,3,7,6,35,1,17,Medium
3954,663,340,2,12,1,55,1,136,Medium
3955,697,340,9,10,1,67,1,136,Medium
3956,765,493,4,12,1,85,2,85,Medium
3957,544,306,8,25,1,83,1,102,Medium
3958,629,323,5,12,5,76,1,153,Medium
3959,646,340,3,18,1,68,1,136,Medium
3960,697,391,21,22,2,83,1,119,Medium
3961,1122,510,3,11,1,40,2,255,Medium
3962,663,340,5,5,1,77,1,153,Medium
3963,731,476,2,23,2,88,2,85,Medium
3964,765,510,10,22,5,89,2,85,Medium
3965,697,374,3,6,5,78,2,85,Medium
3966,799,527,6,25,5,80,2,136,Medium
3967,595,323,3,23,1,83,1,153,Medium
3968,1479,850,8,13,4,74,3,187,Medium
3969,544,289,4,26,1,84,1,102,Medium
3970,714,459,13,28,2,87,2,85,Medium
3971,765,510,15,17,1,71,2,85,Medium
3972,646,340,3,4,1,74,1,136,Medium
3973,1020,612,9,29,4,36,2,17,Medium
3974,663,306,9,17,1,55,1,136,Medium
3975,1037,1037,3,18,1,2049,2,204,Medium
3976,646,323,4,4,1,63,1,136,Medium
3977,1003,680,9,20,1,83,3,102,Medium
3978,646,323,11,18,1,68,1,136,Medium
3979,765,340,8,8,4,36,1,170,Medium
3980,816,714,19,25,1,35,1,17,Medium
3981,680,340,2,14,1,46,1,136,Medium
3982,680,357,1,7,1,76,1,136,Medium
3983,544,340,16,21,2,88,1,85,Medium
3984,986,510,18,25,1,47,2,204,Medium
3985,1088,1020,22,29,1,36,2,17,Medium
3986,765,765,1,11,6,35,1,0,Medium
3987,901,493,8,9,1,50,2,136,Medium
3988,629,323,22,29,1,48,1,119,Medium
3989,782,493,22,27,1,69,2,102,Medium
3990,867,510,2,19,1,43,2,153,Medium
3991,646,323,4,18,1,60,1,136,Medium
3992,748,272,1,27,1,36,1,17,Medium
3993,629,323,8,26,1,58,1,119,Medium
3994,714,357,16,20,1,59,1,136,Medium
3995,510,306,4,4,2,86,1,85,Medium
3996,697,646,6,7,2,42,1,170,Medium
3997,1224,850,7,10,2,89,3,136,Medium
3998,544,323,2,3,1,88,1,85,Medium
3999,714,340,7,8,1,54,1,136,Medium
4000,1088,782,4,7,1,75,4,102,Medium
4001,629,374,21,27,5,85,2,119,Medium
4002,663,306,17,24,6,38,1,153,Medium
4003,459,255,1,4,2,93,1,68,Medium
4004,731,459,11,13,2,82,2,85,Medium
4005,782,510,5,5,1,73,2,85,Medium
4006,1309,1309,7,9,1,2049,3,17,Medium
4007,646,306,4,18,1,41,1,119,Medium
4008,731,340,1,7,1,42,1,136,Medium
4009,1343,1309,20,25,1,36,3,17,Medium
4010,748,510,2,28,1,89,2,85,Medium
4011,578,323,4,8,5,65,1,153,Medium
4012,714,306,11,26,1,45,1,136,Medium
4013,629,323,8,12,1,75,1,170,Medium
4014,986,561,26,26,5,38,2,187,Medium
4015,527,272,5,7,2,89,1,85,Medium
4016,714,357,11,23,1,58,1,136,Medium
4017,544,323,13,25,2,91,1,68,Medium
4018,1394,765,2,15,4,40,3,153,Medium
4019,629,323,3,8,1,69,1,119,Medium
4020,1428,1377,3,8,6,35,3,255,Medium
4021,731,459,12,18,1,87,2,85,Medium
4022,986,510,7,30,4,35,2,187,Medium
4023,663,340,23,30,1,75,1,136,Medium
4024,884,510,18,29,1,68,2,136,Medium
4025,697,425,22,27,2,88,2,85,Medium
4026,782,493,12,20,1,2049,2,102,Medium
4027,629,306,8,18,1,67,1,153,Medium
4028,1105,799,21,27,1,79,4,85,Medium
4029,748,493,6,10,1,77,2,85,Medium
4030,1020,748,15,27,1,80,3,102,Medium
4031,765,459,10,21,1,76,2,102,Medium
4032,901,476,6,11,1,41,2,153,Medium
4033,1343,833,16,25,6,37,3,170,Medium
4034,561,306,20,21,2,92,1,102,Medium
4035,748,476,2,4,1,84,2,85,Medium
4036,629,391,14,24,1,82,2,102,Medium
4037,510,272,15,18,2,89,1,85,Medium
4038,595,238,15,22,1,48,1,153,Medium
4039,697,425,20,22,2,84,2,85,Medium
4040,629,323,16,19,1,69,1,136,Medium
4041,476,289,5,5,2,93,1,68,Medium
4042,2278,2278,5,5,2,2050,3,731,Medium
4043,663,340,11,17,1,71,1,136,Medium
4044,544,306,10,19,1,80,1,102,Medium
4045,1037,1037,12,19,1,2050,2,0,Medium
4046,663,391,11,12,5,79,2,102,Medium
4047,952,510,6,6,4,43,2,170,Medium
4048,629,323,5,24,1,52,1,119,Medium
4049,714,442,5,30,2,88,2,85,Medium
4050,714,459,6,28,5,84,2,85,Medium
4051,697,340,3,5,1,49,1,136,Medium
4052,629,374,4,6,5,85,2,119,Medium
4053,646,374,21,23,5,79,2,119,Medium
4054,748,561,24,26,5,87,2,85,Medium
4055,748,510,23,29,5,87,2,85,Medium
4056,612,255,2,29,1,48,1,153,Medium
4057,1054,1054,1,3,1,2050,2,0,Medium
4058,1071,1071,5,14,1,36,2,17,Medium
4059,544,357,4,16,1,86,1,85,Medium
4060,765,493,16,30,2,89,2,119,Medium
4061,1190,680,9,9,5,38,2,187,Medium
4062,714,714,20,23,1,36,1,17,Medium
4063,1037,1037,6,9,1,2050,2,0,Medium
4064,595,306,3,11,2,73,1,119,Medium
4065,629,323,2,6,1,70,1,136,Medium
4066,1309,1309,2,4,1,37,2,170,Medium
4067,663,391,25,29,5,81,2,102,Medium
4068,714,476,6,22,2,86,2,85,Medium
4069,901,561,2,6,1,82,3,102,Medium
4070,680,340,2,7,1,47,1,136,Medium
4071,493,306,25,26,2,86,1,85,Medium
4072,646,323,5,24,1,49,1,119,Medium
4073,748,476,4,21,1,79,2,102,Medium
4074,527,306,1,26,2,91,1,85,Medium
4075,680,408,14,24,1,90,2,85,Medium
4076,493,306,6,14,2,83,1,85,Medium
4077,680,425,6,22,2,89,2,85,Medium
4078,765,459,16,19,1,78,2,102,Medium
4079,969,969,4,20,4,36,2,170,Medium
4080,629,306,1,26,1,62,1,136,Medium
4081,646,323,1,24,1,54,1,136,Medium
4082,1088,1088,15,16,1,36,2,17,Medium
4083,765,476,6,17,1,85,2,85,Medium
4084,918,612,9,27,2,91,3,85,Medium
4085,714,357,24,27,1,60,1,136,Medium
4086,714,714,5,13,2,82,2,85,Medium
4087,629,408,5,12,1,68,2,119,Medium
4088,850,493,17,29,1,83,2,102,Medium
4089,1020,561,11,27,1,45,2,17,Medium
4090,629,306,1,9,1,70,1,170,Medium
4091,561,323,6,15,1,81,1,102,Medium
4092,629,306,15,16,5,75,1,153,Medium
4093,1088,1088,10,15,1,2050,2,0,Medium
4094,1037,561,3,4,1,42,2,187,Medium
4095,646,391,11,22,1,86,2,119,Medium
4096,595,323,20,25,1,74,1,153,Medium
4097,510,306,19,21,1,78,1,102,Medium
4098,765,510,2,7,5,86,2,85,Medium
4099,901,510,8,14,1,68,2,136,Medium
4100,527,323,6,27,5,87,1,85,Medium
4101,884,510,5,10,1,45,2,153,Medium
4102,544,289,11,25,1,78,1,102,Medium
4103,867,493,8,23,1,68,2,136,Medium
4104,714,442,12,30,1,87,2,85,Medium
4105,748,476,5,12,1,85,2,85,Medium
4106,765,476,1,4,5,80,2,85,Medium
4107,544,306,1,3,1,76,1,102,Medium
4108,782,493,2,23,1,77,2,85,Medium
4109,765,459,7,25,1,78,2,102,Medium
4110,697,442,17,22,5,89,2,85,Medium
4111,969,510,4,9,1,46,2,204,Medium
4112,799,510,9,10,1,81,2,102,Medium
4113,884,884,14,15,1,36,2,17,Medium
4114,680,391,6,6,1,78,2,102,Medium
4115,731,459,22,27,2,91,2,85,Medium
4116,748,459,6,27,1,75,2,85,Medium
4117,629,306,24,26,5,77,1,153,Medium
4118,544,340,10,14,5,85,1,85,Medium
4119,612,340,1,3,1,79,1,170,Medium
4120,765,493,12,18,1,74,2,102,Medium
4121,1020,561,6,10,1,46,2,221,Medium
4122,850,544,9,18,1,84,2,119,Medium
4123,646,323,11,12,1,70,1,136,Medium
4124,595,238,16,22,1,53,1,187,Medium
4125,663,289,5,10,1,42,1,136,Medium
4126,544,306,17,25,1,81,1,102,Medium
4127,765,510,4,13,4,37,3,102,Medium
4128,544,357,28,30,5,87,1,85,Medium
4129,680,425,10,28,2,86,2,85,Medium
4130,663,323,13,18,1,55,1,136,Medium
4131,1224,595,8,29,6,50,3,204,Medium
4132,1003,374,12,18,1,36,1,17,Medium
4133,544,306,1,3,1,76,1,102,Medium
4134,731,476,2,16,1,78,2,85,Medium
4135,748,510,20,29,1,88,2,85,Medium
4136,629,374,2,5,5,86,2,119,Medium
4137,1003,714,15,27,1,78,3,85,Medium
4138,646,391,14,14,5,85,2,119,Medium
4139,1224,731,15,21,1,65,3,153,Medium
4140,748,459,2,10,1,79,2,85,Medium
4141,663,357,4,22,1,73,1,136,Medium
4142,612,340,1,27,2,75,1,85,Medium
4143,748,272,17,17,1,2049,1,204,Medium
4144,544,306,5,15,1,82,1,102,Medium
4145,833,578,4,5,1,75,2,102,Medium
4146,646,374,8,24,1,88,2,119,Medium
4147,578,323,10,23,1,82,1,153,Medium
4148,850,510,6,9,1,62,2,136,Medium
4149,714,408,8,9,1,78,2,85,Medium
4150,884,510,6,19,1,41,2,153,Medium
4151,544,323,2,22,5,88,1,85,Medium
4152,918,476,4,25,1,43,2,153,Medium
4153,765,765,13,15,1,35,1,17,Medium
4154,544,306,1,27,1,78,1,102,Medium
4155,1088,1020,7,19,1,35,2,17,Medium
4156,612,357,6,8,1,76,1,102,Medium
4157,510,306,1,13,2,84,1,85,Medium
4158,714,714,1,9,1,36,1,153,Medium
4159,629,255,4,25,6,2049,1,153,Medium
4160,782,476,2,13,1,86,2,85,Medium
4161,748,476,4,13,1,79,2,85,Medium
4162,680,340,1,21,1,50,1,136,Medium
4163,1139,1139,13,30,4,36,2,170,Medium
4164,765,476,1,7,1,83,2,85,Medium
4165,1343,935,12,12,2,94,3,136,Medium
4166,748,459,11,11,1,78,2,85,Medium
4167,969,595,6,6,1,54,2,136,Medium
4168,629,374,4,5,5,87,2,119,Medium
4169,629,323,2,28,1,61,1,153,Medium
4170,629,323,2,22,1,68,1,119,Medium
4171,544,306,3,8,1,82,1,102,Medium
4172,731,476,11,23,2,88,2,85,Medium
4173,561,323,2,17,1,80,1,102,Medium
4174,595,323,4,4,5,80,1,153,Medium
4175,731,459,2,4,1,80,2,85,Medium
4176,578,323,11,15,5,84,1,153,Medium
4177,680,340,10,13,1,66,1,136,Medium
4178,765,493,3,3,1,81,2,102,Medium
4179,527,306,4,7,2,86,1,85,Medium
4180,867,340,11,15,6,38,1,221,Medium
4181,510,306,6,8,5,88,1,85,Medium
4182,612,340,2,27,1,80,1,170,Medium
4183,544,323,15,18,2,77,1,85,Medium
4184,731,476,8,10,2,89,2,85,Medium
4185,527,289,1,5,5,89,1,102,Medium
4186,612,612,5,5,1,2049,1,17,Medium
4187,663,289,4,22,1,42,1,136,Medium
4188,612,340,3,4,1,81,1,102,Medium
4189,595,323,2,5,1,81,1,153,Medium
4190,646,323,3,4,1,53,1,153,Medium
4191,918,527,5,24,1,65,2,153,Medium
4192,1003,765,7,16,5,87,3,85,Medium
4193,629,323,7,24,1,68,1,119,Medium
4194,748,510,3,5,1,88,2,85,Medium
4195,799,493,5,23,1,82,2,102,Medium
4196,1054,629,4,29,1,37,2,187,Medium
4197,510,306,2,6,2,84,1,85,Medium
4198,748,476,6,14,2,80,2,85,Medium
4199,646,323,20,20,1,66,1,136,Medium
4200,748,476,1,3,1,83,2,85,Medium
4201,680,340,4,20,1,46,1,136,Medium
4202,697,340,6,9,1,55,1,136,Medium
4203,765,493,6,10,1,76,2,102,Medium
4204,884,510,6,12,1,60,2,136,Medium
4205,680,425,5,15,2,83,2,102,Medium
4206,629,323,22,25,1,51,1,119,Medium
4207,544,306,8,15,1,70,1,102,Medium
4208,799,459,6,10,1,77,2,102,Medium
4209,765,476,14,20,1,82,2,102,Medium
4210,663,391,21,23,5,80,2,102,Medium
4211,1496,1445,10,23,4,36,2,17,Medium
4212,561,340,2,7,1,85,1,85,Medium
4213,493,272,24,27,2,87,1,85,Medium
4214,646,306,5,7,1,47,1,119,Medium
4215,1105,731,12,21,1,83,3,102,Medium
4216,646,306,1,11,1,43,1,136,Medium
4217,629,323,4,12,1,71,1,136,Medium
4218,595,323,3,4,5,83,1,153,Medium
4219,663,340,9,12,1,54,1,170,Medium
4220,731,442,2,11,2,84,2,85,Medium
4221,901,510,10,23,1,61,2,136,Medium
4222,527,340,13,17,2,86,1,85,Medium
4223,731,476,3,9,2,87,2,85,Medium
4224,765,765,10,11,1,88,2,85,Medium
4225,714,323,2,27,1,42,1,170,Medium
4226,697,357,18,22,1,71,1,136,Medium
4227,1496,1292,4,27,5,38,1,0,Medium
4228,1054,1054,3,14,1,2050,2,170,Medium
4229,544,272,23,30,1,78,1,119,Medium
4230,663,663,6,24,1,36,2,17,Medium
4231,731,357,1,23,1,59,1,136,Medium
4232,748,408,4,27,1,53,2,136,Medium
4233,765,476,8,22,5,76,2,102,Medium
4234,986,731,6,6,1,89,3,85,Medium
4235,510,255,1,9,1,76,1,102,Medium
4236,731,493,20,22,2,89,2,85,Medium
4237,1037,1037,3,13,1,36,2,17,Medium
4238,561,340,9,11,5,84,1,85,Medium
4239,646,323,1,4,1,50,1,119,Medium
4240,1292,1241,5,21,1,35,3,17,Medium
4241,680,391,17,17,1,80,2,102,Medium
4242,544,306,9,10,1,76,1,102,Medium
4243,544,306,13,26,1,74,1,102,Medium
4244,782,493,21,23,5,80,2,102,Medium
4245,1003,697,1,4,1,84,3,85,Medium
4246,493,493,6,9,2,88,1,85,Medium
4247,935,629,10,26,1,89,3,85,Medium
4248,1207,680,4,11,4,43,2,170,Medium
4249,680,680,1,6,1,2049,1,17,Medium
4250,731,493,4,7,2,89,2,85,Medium
4251,629,374,10,21,5,78,1,119,Medium
4252,731,442,1,10,2,79,2,85,Medium
4253,850,578,1,23,1,82,3,102,Medium
4254,765,510,5,16,5,86,2,85,Medium
4255,765,493,24,24,1,86,2,85,Medium
4256,629,323,6,9,2,92,1,102,Medium
4257,612,289,8,30,2,99,1,136,Medium
4258,646,323,22,28,5,73,1,153,Medium
4259,646,323,20,21,1,47,1,119,Medium
4260,646,323,7,7,1,45,1,119,Medium
4261,918,544,6,7,1,61,2,153,Medium
4262,765,476,7,8,1,84,2,85,Medium
4263,1122,612,6,12,1,36,2,17,Medium
4264,629,323,12,12,1,80,1,153,Medium
4265,578,578,3,9,5,66,1,17,Medium
4266,561,289,3,19,1,62,1,119,Medium
4267,663,323,10,10,1,50,1,119,Medium
4268,1020,561,1,25,1,42,2,187,Medium
4269,595,238,3,5,1,48,1,153,Medium
4270,663,357,15,26,1,67,1,136,Medium
4271,1088,1088,6,12,1,36,2,17,Medium
4272,765,493,18,24,1,84,2,85,Medium
4273,544,289,1,6,1,82,1,119,Medium
4274,612,340,25,25,1,77,1,102,Medium
4275,952,748,12,14,1,86,3,85,Medium
4276,510,306,5,13,1,88,1,85,Medium
4277,1020,731,4,13,1,76,3,102,Medium
4278,646,306,2,3,1,66,1,153,Medium
4279,646,306,22,23,4,46,1,153,Medium
4280,782,306,7,29,6,48,1,221,Medium
4281,901,544,5,12,1,58,2,153,Medium
4282,697,459,11,11,5,85,2,85,Medium
4283,765,544,30,30,2,83,2,85,Medium
4284,731,476,6,8,1,87,2,102,Medium
4285,986,748,8,29,1,78,3,85,Medium
4286,884,510,3,3,1,69,2,136,Medium
4287,612,323,7,11,5,82,1,170,Medium
4288,765,510,26,29,1,85,2,85,Medium
4289,561,306,7,12,1,76,1,119,Medium
4290,697,289,17,17,1,42,1,170,Medium
4291,731,476,4,21,5,90,2,102,Medium
4292,748,527,12,13,5,85,2,85,Medium
4293,663,272,28,28,1,43,1,136,Medium
4294,782,493,11,21,2,88,2,102,Medium
4295,629,323,8,9,1,44,1,119,Medium
4296,663,306,15,18,6,43,1,136,Medium
4297,663,289,3,24,1,47,1,136,Medium
4298,697,340,2,7,1,69,1,136,Medium
4299,561,289,7,7,1,82,1,119,Medium
4300,646,323,9,24,1,63,1,136,Medium
4301,680,340,4,15,1,62,1,136,Medium
4302,799,510,15,27,1,75,2,102,Medium
4303,646,323,16,19,1,55,1,136,Medium
4304,510,306,4,24,2,87,1,85,Medium
4305,1241,748,9,22,1,54,3,170,Medium
4306,629,323,11,15,5,65,1,153,Medium
4307,527,289,22,24,1,87,1,85,Medium
4308,884,510,9,18,1,44,2,153,Medium
4309,629,323,13,23,1,66,1,153,Medium
4310,680,17,21,26,1,34,1,17,Medium
4311,731,731,12,14,1,2050,1,0,Medium
4312,1190,1020,18,18,1,35,3,17,Medium
4313,527,306,2,17,2,85,1,102,Medium
4314,612,323,5,12,2,91,1,136,Medium
4315,646,391,6,11,5,80,2,102,Medium
4316,1020,1020,3,14,1,36,2,17,Medium
4317,595,323,11,12,5,82,1,153,Medium
4318,1105,1105,10,28,1,2050,2,170,Medium
4319,765,493,9,14,1,82,2,102,Medium
4320,629,323,2,5,1,51,1,119,Medium
4321,765,476,24,29,1,80,2,85,Medium
4322,646,340,9,14,1,68,1,136,Medium
4323,833,561,7,22,1,76,3,102,Medium
4324,2278,2278,8,28,1,2050,3,0,Medium
4325,697,442,11,22,2,84,2,85,Medium
4326,2278,2278,2,27,1,2050,3,0,Medium
4327,867,510,1,16,1,67,2,136,Medium
4328,867,867,1,16,1,36,2,17,Medium
4329,816,459,3,3,1,79,2,102,Medium
4330,680,442,4,5,1,82,2,85,Medium
4331,765,510,10,17,1,87,2,85,Medium
4332,544,306,14,15,1,83,1,102,Medium
4333,901,527,1,7,2,75,2,119,Medium
4334,1037,1037,7,9,1,2050,2,0,Medium
4335,544,289,8,13,1,83,1,119,Medium
4336,561,323,7,8,2,90,1,85,Medium
4337,918,510,10,25,1,57,2,136,Medium
4338,544,306,2,4,1,81,1,102,Medium
4339,782,782,2,3,1,2050,1,0,Medium
4340,544,357,6,17,5,86,1,85,Medium
4341,884,867,30,30,1,35,2,17,Medium
4342,884,510,11,22,1,67,2,136,Medium
4343,799,510,16,17,1,85,2,85,Medium
4344,612,323,2,8,2,92,1,119,Medium
4345,578,323,11,21,5,77,1,153,Medium
4346,1343,17,28,29,1,35,3,17,Medium
4347,629,323,14,16,1,63,1,119,Medium
4348,731,323,21,29,1,42,1,136,Medium
4349,595,595,3,10,1,36,1,17,Medium
4350,884,578,1,15,1,72,3,102,Medium
4351,697,340,4,4,1,71,1,136,Medium
4352,493,493,3,17,2,84,1,85,Medium
4353,646,17,1,6,1,36,2,17,Medium
4354,765,476,5,26,1,82,2,102,Medium
4355,578,323,13,15,1,71,1,153,Medium
4356,935,493,5,5,1,46,2,136,Medium
4357,1394,782,3,20,4,42,3,153,Medium
4358,1003,952,10,11,6,35,2,17,Medium
4359,663,340,11,12,1,70,1,136,Medium
4360,646,340,2,3,1,59,1,136,Medium
4361,629,323,26,29,5,72,1,170,Medium
4362,2482,1632,13,22,2,38,2,17,Medium
4363,680,323,17,27,2,93,2,153,Medium
4364,1309,17,15,17,1,36,3,17,Medium
4365,578,323,5,10,1,77,1,153,Medium
4366,782,476,10,13,5,80,2,85,Medium
4367,697,340,4,11,1,54,1,136,Medium
4368,748,459,5,9,1,82,2,85,Medium
4369,748,476,3,28,1,84,2,85,Medium
4370,646,340,1,7,1,63,1,136,Medium
4371,646,408,13,17,2,80,2,102,Medium
4372,731,476,7,23,2,88,2,85,Medium
4373,527,357,4,16,5,87,1,85,Medium
4374,748,697,15,17,1,35,1,102,Medium
4375,561,289,12,14,5,84,1,170,Medium
4376,765,476,26,30,1,83,2,102,Medium
4377,646,340,1,24,1,54,1,170,Medium
4378,646,323,3,23,1,62,1,136,Medium
4379,1207,748,17,21,2,94,3,102,Medium
4380,663,357,10,13,1,66,1,136,Medium
4381,816,714,8,19,1,36,1,17,Medium
4382,1054,663,10,28,1,74,3,136,Medium
4383,646,646,6,14,2,82,2,102,Medium
4384,612,357,5,11,1,72,1,102,Medium
4385,663,357,4,27,1,67,1,136,Medium
4386,595,340,2,4,1,77,1,102,Medium
4387,850,578,2,7,1,73,3,85,Medium
4388,595,340,13,26,5,82,1,153,Medium
4389,527,357,1,4,1,84,1,85,Medium
4390,544,357,15,24,5,88,1,85,Medium
4391,595,340,1,5,1,75,1,102,Medium
4392,629,374,1,3,5,85,2,119,Medium
4393,816,714,15,17,1,36,1,17,Medium
4394,918,527,3,5,1,68,2,136,Medium
4395,731,476,4,25,5,90,2,85,Medium
4396,1003,969,5,27,1,36,2,17,Medium
4397,697,340,24,27,1,54,1,136,Medium
4398,663,408,1,7,2,88,2,85,Medium
4399,459,204,8,26,1,78,1,85,Medium
4400,595,323,16,25,5,71,1,153,Medium
4401,765,476,1,26,1,79,2,102,Medium
4402,493,289,20,23,2,81,1,85,Medium
4403,1292,765,17,19,1,39,3,204,Medium
4404,544,306,3,21,1,81,1,102,Medium
4405,884,578,10,16,2,82,3,85,Medium
4406,578,323,7,11,1,80,1,153,Medium
4407,714,476,6,14,2,89,2,85,Medium
4408,578,374,13,18,2,84,1,85,Medium
4409,544,289,3,9,2,87,1,119,Medium
4410,680,374,1,6,2,89,1,136,Medium
4411,1275,1275,2,3,1,37,3,170,Medium
4412,986,986,2,4,1,2050,2,0,Medium
4413,1054,986,19,26,1,36,2,17,Medium
4414,714,17,13,23,2,36,1,17,Medium
4415,731,323,1,3,1,44,1,136,Medium
4416,578,323,3,7,1,78,1,102,Medium
4417,527,323,10,26,2,78,1,153,Medium
4418,901,510,2,13,1,68,2,136,Medium
4419,765,510,23,25,1,88,2,85,Medium
4420,527,510,3,3,2,86,1,85,Medium
4421,935,561,4,14,2,95,2,119,Medium
4422,697,289,23,28,1,41,1,153,Medium
4423,663,663,3,5,1,36,1,170,Medium
4424,1037,1037,15,29,1,2049,2,17,Medium
4425,646,323,14,22,1,55,1,136,Medium
4426,986,561,18,21,1,56,2,170,Medium
4427,510,306,23,23,2,80,1,85,Medium
4428,782,510,10,19,1,86,2,85,Medium
4429,1224,17,29,29,1,2049,3,17,Medium
4430,544,306,12,15,1,81,1,102,Medium
4431,578,323,5,20,1,81,1,153,Medium
4432,748,459,5,19,1,84,2,85,Medium
4433,1037,612,7,7,1,2050,2,0,Medium
4434,646,629,3,5,1,44,1,119,Medium
4435,646,340,3,18,1,60,1,136,Medium
4436,680,391,2,6,5,81,2,102,Medium
4437,1071,765,29,29,1,71,3,102,Medium
4438,731,459,18,30,2,91,2,85,Medium
4439,646,306,7,25,1,49,1,119,Medium
4440,544,306,15,26,2,91,1,102,Medium
4441,510,306,14,15,2,86,1,102,Medium
4442,731,476,10,12,2,84,2,85,Medium
4443,646,323,2,3,1,57,1,136,Medium
4444,748,476,2,17,1,83,2,85,Medium
4445,1071,17,14,22,2,36,2,17,Medium
4446,663,323,18,30,4,38,1,153,Medium
4447,714,289,4,29,1,52,1,170,Medium
4448,629,374,3,6,5,89,2,119,Medium
4449,646,323,4,5,1,60,1,136,Medium
4450,663,323,4,16,1,54,1,136,Medium
4451,1003,731,20,24,1,83,3,102,Medium
4452,731,357,5,20,1,72,1,136,Medium
4453,714,306,13,17,1,45,1,170,Medium
4454,1003,1003,6,7,2,36,2,17,Medium
4455,1054,1054,7,25,1,36,2,170,Medium
4456,595,323,1,3,5,83,1,153,Medium
4457,663,340,13,16,1,70,1,136,Medium
4458,765,510,12,25,1,87,2,85,Medium
4459,1564,816,6,23,1,40,2,255,Medium
4460,1105,1105,21,24,1,36,2,17,Medium
4461,867,510,20,25,5,78,2,153,Medium
4462,510,221,1,24,1,78,1,102,Medium
4463,1139,1139,4,6,4,2050,3,0,Medium
4464,1054,782,8,9,1,80,4,85,Medium
4465,1666,850,3,18,5,53,3,204,Medium
4466,680,323,3,6,1,39,1,119,Medium
4467,663,357,9,26,1,57,1,136,Medium
4468,986,697,12,30,1,79,3,102,Medium
4469,629,323,1,3,5,77,1,153,Medium
4470,1054,765,6,7,1,77,3,102,Medium
4471,544,289,2,6,1,77,1,102,Medium
4472,646,306,3,4,1,46,1,119,Medium
4473,1054,1054,7,25,1,36,2,170,Medium
4474,714,476,3,4,2,88,2,85,Medium
4475,629,323,6,18,1,41,1,119,Medium
4476,1003,714,1,10,1,80,3,85,Medium
4477,714,425,6,15,2,83,2,85,Medium
4478,663,391,12,16,1,84,2,102,Medium
4479,629,0,19,19,1,35,1,187,Medium
4480,544,306,13,14,1,82,1,102,Medium
4481,663,323,2,14,1,53,1,136,Medium
4482,1071,17,27,27,2,36,2,17,Medium
4483,595,340,3,16,5,83,1,153,Medium
4484,680,425,4,6,1,86,2,85,Medium
4485,1088,17,24,24,1,2049,2,17,Medium
4486,714,425,7,13,1,75,3,85,Medium
4487,646,306,2,13,1,52,1,136,Medium
4488,646,323,9,13,1,55,1,153,Medium
4489,680,340,11,21,1,65,1,136,Medium
4490,629,629,26,27,1,60,1,323,Medium
4491,561,306,9,10,1,83,1,153,Medium
4492,782,459,6,20,1,78,2,102,Medium
4493,646,306,23,23,1,50,1,153,Medium
4494,510,289,2,3,2,91,1,85,Medium
4495,816,476,8,14,1,77,2,102,Medium
4496,748,289,2,11,1,46,1,170,Medium
4497,510,306,14,15,2,85,1,85,Medium
4498,527,289,7,19,1,81,1,85,Medium
4499,646,323,17,18,1,43,1,119,Medium
4500,918,612,3,13,5,89,3,85,Medium
4501,884,510,29,30,5,2049,2,136,Medium
4502,1020,17,13,25,1,2049,2,17,Medium
4503,527,306,2,5,2,89,1,102,Medium
4504,748,459,5,11,1,82,2,85,Medium
4505,629,323,2,15,1,75,1,153,Medium
4506,1071,765,4,13,1,71,3,102,Medium
4507,646,306,2,5,1,48,1,119,Medium
4508,748,493,1,29,2,89,2,102,Medium
4509,1139,799,11,17,2,100,3,136,Medium
4510,714,17,15,18,1,2049,1,17,Medium
4511,544,357,10,21,2,86,1,85,Medium
4512,595,323,1,13,1,80,1,153,Medium
4513,714,714,11,30,1,36,1,17,Medium
4514,782,510,16,26,1,73,2,85,Medium
4515,527,306,12,18,2,90,1,85,Medium
4516,2295,17,12,14,1,36,3,17,Medium
4517,714,476,3,13,1,80,2,102,Medium
